title,url,price,latitude,longitude
North Burnaby Brentwood Area One Bedroom Ground Floor Unit for Rent,https://vancouver.craigslist.org/bnc/apa/d/burnaby-north-burnaby-brentwood-area/7608970769.html,"1,800",49.274000,-123.007400
3 Bedroom - Brand New Condo Available,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-brand-new-condo/7608956575.html,"4,000",49.214044,-122.947451
BRAND NEW - Gorgeous View - NO RENT FOR APRIL,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-brand-new-gorgeous-view/7603561734.html,"3,775",49.324638,-123.122556
"Modern attached home, Great View, Top location",https://vancouver.craigslist.org/pml/apa/d/maple-ridge-modern-attached-home-great/7608210063.html,"4,800",49.249778,-122.593089
"THE SUMMIT HOUSE, at Morgan Crossing, South Surrey, 2bed 2 bath",https://vancouver.craigslist.org/rds/apa/d/surrey-east-the-summit-house-at-morgan/7608962484.html,"2,500",49.079100,-122.755300
2 Bedroom 2 Bathroom Condo for Rent,https://vancouver.craigslist.org/rds/apa/d/white-rock-bedroom-bathroom-condo-for/7608967405.html,"3,100",49.025900,-122.805800
"Bright, 2 Bed 2 Bath Home with Unobstructed Views Near Lougheed Mall",https://vancouver.craigslist.org/bnc/apa/d/burnaby-bright-bed-bath-home-with/7603831681.html,"2,895",49.248445,-122.898384
"BRAND NEW, Bright, Open 3 Bed and Den (Possible 4th Bedroom) Townhome",https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-bright-open-bed-and/7600393146.html,"3,250",49.157872,-122.777105
"ONE MONTH FREE RENT, Open Furnished or Unfurnished 2 Bed, 2 Bath Home",https://vancouver.craigslist.org/van/apa/d/vancouver-one-month-free-rent-open/7601372917.html,"3,994",49.278131,-123.128174
"ONE MONTH FREE RENT, Open Furnished or Unfurnished 2 Bed, 1 Bath Home",https://vancouver.craigslist.org/van/apa/d/vancouver-one-month-free-rent-open/7601367973.html,"3,829",49.278141,-123.128176
"2 Bedrooms house - **Easily accessible to Downtown, UBC, Metrotown **",https://vancouver.craigslist.org/van/apa/d/vancouver-bedrooms-house-easily/7608966483.html,"2,200",49.255100,-123.066700
4 Bedrooms 2 Bathrooms House for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-bedrooms-bathrooms-house-for/7608965051.html,"3,500",49.212649,-123.084555
Beautiful 4 bedroom 2 Story House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-beautiful-bedroom-story-house/7607931808.html,"4,500",49.238465,-122.832870
Spacious  1 BD 1Bath @ ALTUS SOLO DISTRICT available now,https://vancouver.craigslist.org/bnc/apa/d/burnaby-spacious-bd-1bath-altus-solo/7608958048.html,"2,400",49.265683,-123.003745
Guildford Surrey 2 Bedrooms suite for rent,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-guildford-surrey/7608962640.html,"2,100",49.170700,-122.732600
Brentwood Park-Brand New!!! 2 Bed 2 Bath on 30th Floor Avail. Now,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brentwood-park-brand-new-bed/7602558590.html,"3,200",49.265487,-122.995602
"Fully furnished 1 bedroom, 1 den, patio, back yard",https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bedroom-den/7608957148.html,"2,650",49.247500,-123.121000
Port Coquitlam Single House for Rent,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-port-coquitlam-single/7607993848.html,"4,000",49.251053,-122.770452
**FURNISHED** Luxury Sub-Penthouse @ Fairmont Pacific Rim Estates!,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-luxury-sub/7608961057.html,"14,800",49.288117,-123.116012
Richmond 2 bedroom 1 bathroom suite for rent,https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-bedroom-bathroom/7604096989.html,"2,900",49.189838,-123.099414
Richmond house for rent,https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-house-for-rent/7603407043.html,"5,900",49.189677,-123.099618
Downtown Short Term Furnished Yaletown Great for Summer Visitors,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-short-term-furnished/7601900721.html,"5,990",49.273853,-123.127041
MegaVIEW PENTHOUSE - Totally Renovated!,https://vancouver.craigslist.org/van/apa/d/megaview-penthouse-totally-renovated/7606883555.html,"4,750",49.264864,-123.127341
Bright 1BR/In suite laundry/On site management/SS Appliances,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-northeast-bright-1br-in/7605330552.html,"2,425",49.220100,-122.899800
COACH HOME off Hip Main Street,https://vancouver.craigslist.org/van/apa/d/vancouver-coach-home-off-hip-main-street/7606171920.html,"2,500",49.248000,-123.091300
Close to water unit for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-close-to-water-unit-for-rent/7608957173.html,"4,500",49.266600,-123.197600
2 beautiful bedrooms basement suite available on May 1,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bedrooms-basement/7608955418.html,"2,000",49.239700,-123.040700
"2 Bed, Rooftop BBQ terrace, Mobi bike share station",https://vancouver.craigslist.org/van/apa/d/vancouver-bed-rooftop-bbq-terrace-mobi/7606822753.html,"3,350",49.261177,-123.097412
Fully Furnished 2 Bedroom 1.5 Bathroom Suite in Kitsilano,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bedroom-15/7601466720.html,"3,800",49.263172,-123.161395
Vancouver West (South Granville) Townhouse Rental - 3 Bed 2 Bath,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-west-south/7607159124.html,"4,200",49.233853,-123.127728
Vancouver west side 7 bedroom 3 bathroom student housing,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-west-side-bedroom/7608049106.html,"1,300",49.235287,-123.197765
1 BD @ Uptown 1 available May 1st,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bd-uptown-available-may-1st/7607073499.html,"2,000",49.262769,-122.887547
2 beds+ 2 baths in heart of downtown,https://vancouver.craigslist.org/van/apa/d/vancouver-beds-baths-in-heart-of/7606231204.html,"3,500",49.288282,-123.127921
Groundfloor 1 BD avail. May 1st @ Novo 2 at SFU,https://vancouver.craigslist.org/bnc/apa/d/burnaby-groundfloor-bd-avail-may-1st/7601351745.html,"1,950",49.279439,-122.904804
2 bed + parking in Surrey Central! Move in Now!,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bed-parking-in/7608952947.html,"2,500",49.189400,-122.845400
1 BEDROOM WALK TO SANDY KITS BEACH,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-walk-to-sandy-kits/7606530661.html,"2,795",49.269125,-123.159823
1 bedroom + flex apartment (pet friendly) at Tower Green,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-flex-apartment-pet/7608950986.html,"2,800",49.270012,-123.159792
"Private room , Lynn Vally",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-private-room-lynn-vally/7608950803.html,"1,150",49.336100,-123.037300
UBC Modern 1 bedroom furnished suite near Spanish Banks,https://vancouver.craigslist.org/van/apa/d/vancouver-ubc-modern-bedroom-furnished/7601741690.html,"2,495",49.266774,-123.215189
3 BED + DEN Penthouse unit on W Broadway! 2 parking included!,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-den-penthouse-unit-on/7599225303.html,"10,500",49.255900,-123.132200
One (1) Bedroom @ THE ARC - DOWNTOWN VANCOUVER - YALETOWN,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-the-arc-downtown/7607127627.html,"2,800",49.280325,-123.121393
"LUXURY EXECUTIVE FURNISHED-GREAT FOR VGH, UBC DRS, 2 BLOCKS",https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-executive-furnished/7605340342.html,"2,600",49.247500,-123.121000
FURNISHED PATINA*SPECTACULAR ENGLISH BAY &MTN VIEW+OFFICE+KING &QUEEN,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-patinaspectacular/7608944592.html,"4,995",49.281972,-123.125968
Furnished Executive 1 Bed Suite in Coal Harbour. #1903,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-executive-bed-suite/7608948134.html,"3,950",49.289373,-123.125597
2bed / 2Br (850ft) - furnished luxury corner unit with huge Terrace,https://vancouver.craigslist.org/pml/apa/d/coquitlam-2bed-2br-850ft-furnished/7608944014.html,"2,800",49.281790,-122.796979
*FURNISHED OPTION AVAILABLE*  RARE HARBOUR GREEN 3 SUB-PENTHOUSE,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-option-available/7608941436.html,"28,800",49.286600,-123.115800
Furnished Suite in Coal Harbour. #1504,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-suite-in-coal/7608945928.html,"3,750",49.289670,-123.126526
Coquitlam center one bedroom suite,https://vancouver.craigslist.org/pml/apa/d/coquitlam-coquitlam-center-one-bedroom/7607522072.html,"1,800",49.269881,-122.794747
1 Bedroom Penthouse at Pacific Palisades w/ In-Suite Laundry,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-penthouse-at-pacific/7608932602.html,"3,550",49.287008,-123.128092
Bright 3 Bedroom + Leisure Room (Top Floor),https://vancouver.craigslist.org/pml/apa/d/coquitlam-bright-bedroom-leisure-room/7605927066.html,"2,680",49.253815,-122.842684
Furnished Executive A/C Unit at the Vantage,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-executive-c-unit-at/7608942328.html,"4,950",49.287960,-123.120726
Water View Yaletown Highrise Condo 2bed 2 bath 1 Den,https://vancouver.craigslist.org/van/apa/d/vancouver-water-view-yaletown-highrise/7605923640.html,"3,680",49.274724,-123.112210
Garden Suite in Seymour Area,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-inner-east-garden-suite/7602520754.html,"2,200",49.355100,-122.980200
SFU master bedrooms with share bath for rent,https://vancouver.craigslist.org/bnc/apa/d/burnaby-sfu-master-bedrooms-with-share/7599316624.html,"1,200",49.272700,-122.943400
Renovated Two Bedroom on Seawall with Mountain Views,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-renovated-two-bedroom-on/7608933646.html,"3,700",49.328849,-123.168080
Cozy 1 bedroom Townhouse *Metrotown*,https://vancouver.craigslist.org/bnc/apa/d/burnaby-cozy-bedroom-townhouse-metrotown/7608939202.html,"2,395",49.234039,-123.010285
Available May 1– Spacious 2 Bedroom 2 Washroom Suite on 11th floor,https://vancouver.craigslist.org/bnc/apa/d/coquitlam-north-available-may-spacious/7607667052.html,"2,800",49.265000,-122.871600
Two Bedroom on Seawall with Ocean Views,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-two-bedroom-on-seawall/7608933771.html,"3,900",49.328849,-123.168080
Wonderful Studio/close to sky train/on-site management/fitness room,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-northeast-wonderful/7607568681.html,"2,195",49.220100,-122.899800
"Quartz countertops, In-suite laundry, Underground parking",https://vancouver.craigslist.org/van/apa/d/vancouver-quartz-countertops-in-suite/7604578974.html,"2,615",49.283300,-123.129800
2nd bedroom 1Bathroom and Den Apt at  UBC,https://vancouver.craigslist.org/van/apa/d/vancouver-2nd-bedroom-1bathroom-and-den/7608938075.html,"1,900",49.254221,-123.233986
Pacific Palisades 1 Bedroom Suite w/ Large Balcony,https://vancouver.craigslist.org/van/apa/d/vancouver-pacific-palisades-bedroom/7608932450.html,"2,600",49.287088,-123.128200
Brentlawn Towers: Renovated 2 Bedroom Suite,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brentlawn-towers-renovated/7608933223.html,"2,675",49.266639,-122.990115
"1,950 / 1 BR with Parking + 1 Storage Locker",https://vancouver.craigslist.org/van/apa/d/vancouver-br-with-parking-storage-locker/7608935312.html,"1,950",49.261083,-123.066187
1 Bedroom Suite on UBC Campus,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-suite-on-ubc-campus/7608932223.html,"2,400",49.265165,-123.240691
Beautiful 3 bedroom suite desirable area,https://vancouver.craigslist.org/rds/apa/d/surrey-east-beautiful-bedroom-suite/7608933644.html,"2,900",49.079100,-122.755300
Renovated 2 Bedroom Suite at Brentlawn Towers,https://vancouver.craigslist.org/bnc/apa/d/burnaby-renovated-bedroom-suite-at/7608933365.html,"2,825",49.266639,-122.990115
"Walk to HighGate, Metrotown, Skytrain, SFU Xpress Bus",https://vancouver.craigslist.org/bnc/apa/d/burnaby-walk-to-highgate-metrotown/7608933290.html,"1,995",49.221812,-122.978935
Prosprise realty-Likely new 5 beds 3 baths House in Van West Ref4246u,https://vancouver.craigslist.org/van/apa/d/vancouver-prosprise-realty-likely-new/7608932877.html,"6,800",49.260570,-123.174120
For Rent: single house Elgin Chantrell 4 bed 4 bath,https://vancouver.craigslist.org/rds/apa/d/surrey-south-for-rent-single-house/7599390802.html,"5,750",49.056100,-122.830200
"Walk to HighGate, Metrotown, Skytrain, SFU Xpress Bus",https://vancouver.craigslist.org/bnc/apa/d/burnaby-walk-to-highgate-metrotown/7608931468.html,"1,995",49.221812,-122.978935
UBC Campus 1 Bedroom Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-ubc-campus-bedroom-apartment/7608931803.html,"2,795",49.265165,-123.240691
"STUDENTS/PROFESSIONALS: Central Downtown, 3Br2Ba,MoveinReady,Furn/Amen",https://vancouver.craigslist.org/van/apa/d/vancouver-students-professionals/7608086027.html,"4,849",49.279280,-123.117173
Beautiful & Well Kept Apartment available May 16th,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-well-kept-apartment/7606605402.html,"2,150",49.260299,-123.129101
"SHAW TOWER! Stunning Water View, Furnished-Large Balcony #3004",https://vancouver.craigslist.org/van/apa/d/vancouver-shaw-tower-stunning-water/7608928941.html,"7,000",49.288474,-123.117932
"Spacious 2 Bdrm, 2 Bth + Solarium @ Classico - UNFURNISHED- April 1st",https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-bdrm-bth-solarium/7601795559.html,"3,795",49.289262,-123.126333
Rarely Available Luxury 2Bd 1Bth @ Harbour Cove 3- FURNISHED,https://vancouver.craigslist.org/van/apa/d/vancouver-rarely-available-luxury-2bd/7607919720.html,"3,995",49.269132,-123.136868
Central + Bright 2 Bbrm 2 Bath @ Trafalgar Mews - UNFURNISHED,https://vancouver.craigslist.org/van/apa/d/vancouver-central-bright-bbrm-bath/7605812192.html,"3,500",49.264154,-123.163636
Rarely Available Luxury Sub-Penthouse - 2BD 2BTH @ DOLCE - FURNISHED,https://vancouver.craigslist.org/van/apa/d/vancouver-rarely-available-luxury-sub/7602496500.html,"6,500",49.279421,-123.119455
VIEWS! 4 Bedroom 4 Bath Family Home with Views! - UNFURNISHED - AVAI,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-views-bedroom-bath/7607963992.html,"8,800",49.329685,-123.146825
1 BED+DEN in heart of Metrotown! Available now!,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedden-in-heart-of-metrotown/7607638378.html,"2,600",49.230200,-122.995200
8 bedrooms luxury house for rent - unfurnished,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-bedrooms-luxury-house/7603038403.html,"23,800",49.351765,-123.197594
"Amazing Steveston Garry Point  Pet Friendly Ocean, Sunset,  OPEN 2-4pm",https://vancouver.craigslist.org/rch/apa/d/richmond-southwest-amazing-steveston/7608914944.html,"2,325",49.132300,-123.170500
Sublet 1 bed downtown Temp -21st of April to 8th of May,https://vancouver.craigslist.org/van/apa/d/vancouver-sublet-bed-downtown-temp-21st/7608926404.html,"1,350",49.276700,-123.130000
Pet-Friendly 1 Bedroom Unfurnished Condo for Rent,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-bedroom/7608926156.html,"3,495",49.276700,-123.130000
Bright 1BR/In suite laundry/Vinyl flooring/On site gym,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-northeast-bright-1br-in/7608926030.html,"2,405",49.220100,-122.899800
"Private, deluxe Coal Harbour townhome",https://vancouver.craigslist.org/van/apa/d/vancouver-private-deluxe-coal-harbour/7606469391.html,"6,000",49.292183,-123.130611
Stunning 3 level South Granville townhome,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-level-south/7606968616.html,"4,800",49.265500,-123.137600
Central location Haro x Thurlow Quiet building,https://vancouver.craigslist.org/van/apa/d/vancouver-central-location-haro-thurlow/7608924790.html,"3,800",49.290777,-123.136527
4815 Eldorado Mews,https://vancouver.craigslist.org/bnc/apa/d/vancouver-4815-eldorado-mews/7608923975.html,"2,500",49.255100,-123.066700
Prosprise Realty-1 Bed 1 Den Furnished condo In Vancouver REF:601,https://vancouver.craigslist.org/bnc/apa/d/vancouver-prosprise-realty-bed-den/7606530601.html,"2,850",49.268132,-123.114359
"Co-working lounge with wifi, In-floor heating, In-suite laundry",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-co-working-lounge-with/7601124379.html,"3,950",49.305963,-123.030610
905ft2 - 2Bed/2Bath - Unfurnished - Norquay,https://vancouver.craigslist.org/van/apa/d/vancouver-905ft2-2bed-2bath-unfurnished/7607984620.html,"2,890",49.239394,-123.052515
Newly renovated 3 bed 2 bath in Point Grey,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-bed-bath-in/7599708040.html,"5,500",49.266600,-123.197600
Luxury Penthouse Retreat in Yaletown With A/C - Furnished,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-penthouse-retreat-in/7608920529.html,"6,495",49.276506,-123.120121
BEAUTIFUL 1BEDROOM WITH HOME OFFICE SOLARIUM IN KITS 360,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-1bedroom-with-home/7606889415.html,"2,800",49.265446,-123.145172
LUXURIOUSLY FURNISHED 2BED & 3BATH WITH PATIO AND HOT TUB,https://vancouver.craigslist.org/van/apa/d/vancouver-luxuriously-furnished-2bed/7600049580.html,"6,900",49.266217,-123.140596
BEAUTIFUL GARDEN LEVEL 3 BED 2BATH TOWNHOUSE UNIT,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-garden-level-bed/7607222056.html,"4,150",49.214383,-123.140334
2 BED + 2 BATH IN KITSILANO ( FURNISHED),https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-in-kitsilano/7606458857.html,"3,800",49.263508,-123.150552
1 Bedroom + Den Highrise Apartment Unit near Metrotown for Rent,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-den-highrise-apartment/7608914702.html,"2,450",49.223664,-123.000980
Cozy one bedroom suite Available -June 1,https://vancouver.craigslist.org/bnc/apa/d/burnaby-cozy-one-bedroom-suite/7608910540.html,"1,700",49.227500,-122.930100
Newly Renovated 2 Bedrooms & 1 Bathroom,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-bedrooms/7607313268.html,"2,100",49.239700,-123.040700
Prosprise Realty- Entire House 4 bed 3 bath in South Surrey,https://vancouver.craigslist.org/rds/apa/d/surrey-east-prosprise-realty-entire/7601435046.html,"4,500",49.079100,-122.755300
Prosprise Realty* 1Bed 1Bath Condo for rent in Coquitlam Ref#2975,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-prosprise-realty/7604751312.html,"2,200",,
Recently renovated Fully furnished 1 + 1 condo unit,https://vancouver.craigslist.org/van/apa/d/vancouver-recently-renovated-fully/7606105787.html,"2,880",49.299000,-123.140800
Downtown Vancouver 2 Beds + 2 Baths High Level,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-vancouver-beds-baths/7604850525.html,"5,200",49.276261,-123.128865
3 bedrooms and 2 full baths on the upper unit of a house,https://vancouver.craigslist.org/van/apa/d/vancouver-bedrooms-and-full-baths-on/7608914869.html,"3,300",49.274686,-123.026726
AMAZING VIEWS -  2 bdrm & 1 bath Bsmt - Small Dog Friendly,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-amazing-views-bdrm/7606958467.html,"2,295",49.316700,-122.738400
"WORKING FROM HOME? - #214 1 BDRM, 1 BATH W/DEN- PET FRIENDLY",https://vancouver.craigslist.org/rds/apa/d/langley-working-from-home-bdrm-bath-den/7606061913.html,"2,095",49.104820,-122.648071
LOOKING FOR YOU & FIDO - #106 - 1 bdrm & 1 bath - PET FRIENDLY,https://vancouver.craigslist.org/rds/apa/d/langley-looking-for-you-fido-bdrm-bath/7602095599.html,"1,795",49.104820,-122.648071
BEAUTIFUL - 1 Bed & 1 Bath - Ground Floor,https://vancouver.craigslist.org/van/apa/d/chilliwack-beautiful-bed-bath-ground/7601828938.html,"1,445",49.159596,-121.961882
3 Bed 3 Bath Penthouse FOR RENT,https://vancouver.craigslist.org/bnc/apa/d/coquitlam-bed-bath-penthouse-for-rent/7605506405.html,"4,000",49.256800,-122.891882
2bedroom 2bath 2 level townhouse,https://vancouver.craigslist.org/bnc/apa/d/burnaby-2bedroom-2bath-level-townhouse/7607331895.html,"2,980",49.215600,-122.987800
Furnished home at Quilchena Vancouver West,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-home-at-quilchena/7608916500.html,"6,800",49.239288,-123.147790
Grandview Surrey 3 bedroom + den & office room CORNER Townhome,https://vancouver.craigslist.org/rds/apa/d/surrey-grandview-surrey-bedroom-den/7604890175.html,"3,400",49.106400,-122.825100
Coquitlam newly renovated 3 bedroom suite in main floor,https://vancouver.craigslist.org/pml/apa/d/coquitlam-coquitlam-newly-renovated/7608916069.html,"2,500",49.246517,-122.885642
North facing unit on W44th and Yew,https://vancouver.craigslist.org/van/apa/d/vancouver-north-facing-unit-on-w44th/7608916064.html,"1,750",49.234400,-123.145100
NEW!! 1 Bed + 1 Bath Basement Suites with option rent second bedroom,https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-new-bed-bath-basement/7600375307.html,"1,650",49.141000,-122.856900
New ~ Wood & Water 3 Bed plus 3 Bath Townhome,https://vancouver.craigslist.org/rds/apa/d/surrey-new-wood-water-bed-plus-bath/7604718142.html,"3,300",49.145847,-122.799911
The Guildhouse by Mosaic 2 Bed and 2 bath,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-the-guildhouse/7605019243.html,"2,450",49.189400,-122.845400
Beautiful 1 BED + 1 BATH Coach house near Langley,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-beautiful-bed-bath/7605631678.html,"1,650",49.170700,-122.732600
Luxurious Suite in a new home in Steveston,https://vancouver.craigslist.org/rch/apa/d/richmond-southwest-luxurious-suite-in/7599364417.html,"2,100",49.132300,-123.170500
"Amazing Steveston Garry Point  Pet Friendly Ocean, Sunset,  OPEN 2-4pm",https://vancouver.craigslist.org/rch/apa/d/richmond-southwest-amazing-steveston/7607215294.html,"2,325",49.132300,-123.170500
4 Bedroom 3 Bathroom + DEN Luxury Residences,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bathroom-den-luxury/7608915478.html,"13,500",49.286600,-123.115800
D126 - Amazing 1 Bed + Den in Europa.,https://vancouver.craigslist.org/van/apa/d/vancouver-d126-amazing-bed-den-in-europa/7608907805.html,"2,250",49.279784,-123.106437
"1 Bed with Flex, Parking and View - Olympic Village",https://vancouver.craigslist.org/van/apa/d/vancouver-bed-with-flex-parking-and/7600521435.html,"2,350",49.269933,-123.107815
Burke Mountain Furnished Townhome 3 bed 2 bath Single garage drive way,https://vancouver.craigslist.org/pml/apa/d/coquitlam-burke-mountain-furnished/7608914489.html,"3,300",49.292508,-122.748849
Furnished 2 bed 1 bath in Central Richmond,https://vancouver.craigslist.org/rch/apa/d/richmond-furnished-bed-bath-in-central/7603342788.html,"2,600",49.181928,-123.119831
Brand-new 2 bedrooms basement suite for rent,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bedrooms-basement/7608914358.html,"2,500",49.212800,-122.967100
1br + den in new condo on Cambie corridor,https://vancouver.craigslist.org/van/apa/d/vancouver-1br-den-in-new-condo-on/7600474818.html,"2,775",49.248899,-123.116248
Spectacular Newly Renovated Home with Legal Suite @ Kits Point!,https://vancouver.craigslist.org/van/apa/d/vancouver-spectacular-newly-renovated/7599757437.html,"15,750",49.260300,-123.146000
SFU 2 Bed 2 Bath Townhouse for rent,https://vancouver.craigslist.org/bnc/apa/d/burnaby-sfu-bed-bath-townhouse-for-rent/7606397252.html,"2,850",49.278911,-122.908930
2 Bed 1 Bath West Vancouver Suite,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-bed-bath-west-vancouver/7608911193.html,"2,500",49.332200,-123.141700
Surrey Whalley University District 2 Bed 1.5 Bath condo,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-whalley-university/7605921284.html,"2,500",49.191375,-122.850936
"1 bed , 1 bath for rent",https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-bed-bath-for-rent/7608911149.html,"1,700",49.141000,-122.856900
North Vancouver Park West 3Bed+den penthouse,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-north-vancouver-park/7600098576.html,"20,000",49.325098,-123.121940
Affordable Studio in the Heart of Cloverdale,https://vancouver.craigslist.org/rds/apa/d/surrey-affordable-studio-in-the-heart/7599200960.html,"1,100",49.106961,-122.733464
Affordable Studio In the Heart of Cloverdale,https://vancouver.craigslist.org/rds/apa/d/surrey-affordable-studio-in-the-heart/7599212698.html,"1,000",49.152225,-122.734714
Affordable Studio in the Heart of Cloverdale,https://vancouver.craigslist.org/rds/apa/d/surrey-affordable-studio-in-the-heart/7604681126.html,"1,000",49.106961,-122.733464
Home with Shop in Langley!,https://vancouver.craigslist.org/rds/apa/d/langley-home-with-shop-in-langley/7607677500.html,"4,500",49.038615,-122.473616
Brand new 2 bedroom 1 bath legal suite ( partially furnished),https://vancouver.craigslist.org/pml/apa/d/maple-ridge-east-brand-new-bedroom-bath/7606637198.html,"1,950",49.206800,-122.485100
LARGE 1 BR / OFFICE /  2 BATH / newly built basement suite,https://vancouver.craigslist.org/bnc/apa/d/burnaby-large-br-office-bath-newly/7607681636.html,"2,250",49.203800,-122.992100
2 bedroom next to Metrotown Furnished,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-next-to-metrotown/7606229184.html,"4,500",49.221950,-122.979416
Nice Price SFU Burnaby Campus Apartment 2BR for Rent,https://vancouver.craigslist.org/bnc/apa/d/burnaby-nice-price-sfu-burnaby-campus/7602207854.html,"2,800",49.278109,-122.911606
Nice Price SFU Burnaby Campus Apartment 2BR for Rent,https://vancouver.craigslist.org/bnc/apa/d/burnaby-nice-price-sfu-burnaby-campus/7602207798.html,"2,700",49.274861,-122.917786
Luxury 2bds+2 bath+1Den in the heart of Metrotown.,https://vancouver.craigslist.org/bnc/apa/d/burnaby-luxury-2bds2-bath1den-in-the/7602549876.html,"2,900",49.223832,-123.008369
Corner Unit 2 bedroom 1 bath @ Burquitlam Uptown 2,https://vancouver.craigslist.org/pml/apa/d/coquitlam-corner-unit-bedroom-bath/7598480066.html,"2,500",49.262229,-122.887187
Elegant Townhome in the Heart of Beautiful Sullivan!,https://vancouver.craigslist.org/rds/apa/d/surrey-elegant-townhome-in-the-heart-of/7604291043.html,"3,800",49.112195,-122.809789
SheratonWall Centre 2 Bed+2 Bath+Balcony+ Parking+ Storage,https://vancouver.craigslist.org/van/apa/d/vancouver-sheratonwall-centre-bed2/7608905563.html,"3,800",49.280479,-123.127078
"Burquitlam 3br/2ba Condo, Walking distance to Lougheed Mall",https://vancouver.craigslist.org/bnc/apa/d/coquitlam-north-burquitlam-3br-2ba/7608905553.html,"3,350",49.265000,-122.871600
Top Floor East Facing 1BR 1BA 1 DEN Unit for May 2023,https://vancouver.craigslist.org/van/apa/d/langley-top-floor-east-facing-1br-1ba/7607322047.html,"1,800",49.107785,-122.667085
3 bedroom top floor of House***,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-bedroom-top-floor-of/7601535990.html,"2,795",49.270061,-122.767328
Short term fully furnished river view apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-short-term-fully/7598206834.html,"3,800",49.339754,-123.117943
