Postal code,LONG,LAT
V5R5H6,-123.047412,49.235532
V6E1X4,-123.131829,49.280082
V6G1X2,-123.14063,49.284939
V5M4Y1,-123.03107,49.266106
V5Z2S8,-123.125894,49.226547
V6B2Y1,-123.122571,49.275833
V6N4J3,-123.185617,49.227894
V6P1J2,-123.140847,49.224007
V6R3K4,-123.181799,49.269907
V5Y3K4,-123.110962,49.266137
V5N4R2,-123.064029,49.266389
V5W2P1,-123.103503,49.231329
V6A3E3,-123.091488,49.277968
V6H1G5,-123.130189,49.263374
V5R4P5,-123.026064,49.233158
V6M3K2,-123.144082,49.239459
V5S3C2,-123.040893,49.225091
V5W0A2,-123.093843,49.229685
V6P5B4,-123.141935,49.222921
V5K4C9,-123.044348,49.269995
V5W1G7,-123.077599,49.236755
V5Z3L4,-123.120441,49.251137
V5W0A4,-123.089878,49.23485
V5R3J2,-123.054669,49.24186
V6R2B1,-123.1838145,49.26477075
V6N2M4,-123.169149,49.240334
V5Z4S5,-123.123157,49.259666
V6P4N5,-123.135179,49.201856
V5V2M9,-123.097123,49.245554
V6P1H3,-123.12764,49.223811
V6K3K6,-123.157764,49.265233
V5L4N7,-123.05992,49.279946
V6H3J8,-123.138597,49.258467
V6G2H1,-123.135905,49.28689
V5N2Z1,-123.061628,49.244818
V6R2N6,-123.186888,49.261596
V6A2L8,-123.084155,49.268833
V5Y3B7,-123.108364,49.257525
V5V2T3,-123.077918,49.244484
V6H3W1,-123.135977,49.267857
V5N5A6,-123.062698,49.241086
V6B5S9,-123.125438,49.274452
V6E1X7,-123.13403,49.278388
V5S4J5,-123.029706,49.214141
V5M3S8,-123.033968,49.264265
V6J3T7,-123.151498,49.262193499999995
V6H4E5,-123.134502,49.271265
V6N3T1,-123.170914,49.227442
V6M4A6,-123.159897,49.231859
V5T1W4,-123.10058,49.26299
V6H2Y2,-123.130118,49.244965
V6R4C9,-123.212453,49.25889
V6P5Y5,-123.122082,49.207958
V6M2V3,-123.162497,49.227343
V5Z2M6,-123.123061,49.235545
V5Z2W4,-123.11404599999999,49.25089366666666
V5V1B8,-123.088717,49.255606
V6P2V3,-123.141255,49.210438
V6R4C7,-123.212079,49.261599
V6R3W2,-123.193871,49.261328
V6R4B2,-123.209156,49.258829
V6J3V2,-123.150651,49.256775
V6S2L1,-123.182079,49.245679
V6P6V6,-123.15168,49.209473
V6A1E1,-123.090448,49.284016
V6J2N5,-123.14965,49.25525
V6M3C1,-123.139342,49.237563
V5Y3M7,-123.113517,49.234838
V6P1C5,-123.134269,49.224792
V5Y3M2,-123.111012,49.25726
V5T3X1,-123.087052,49.261974
V6A4B4,-123.077937,49.276681
V5P3T8,-123.065268,49.238646
V5N1A6,-123.072535,49.269522
V5L5C7,-123.061755,49.269983
V5V4L6,-123.085702,49.248862
V5N5W9,-123.068848,49.256416
V5V5C1,-123.078197,49.249473
V5X4G7,-123.080227,49.218878
V5W2Y1,-123.09756,49.22795
V5P3N7,-123.068538,49.233124
V5P4W3,-123.069359,49.234619
V5K3T8,-123.054446,49.283448
V5P3V9,-123.065633,49.235075
V5M1N7,-123.042917,49.265602
V5M3K1,-123.04446,49.26244
V5K4C6,-123.044054,49.27182
V5M1L1,-123.042891,49.266752
V5P0A1,-123.064514,49.210085
V5T3H5,-123.100388,49.258843
V5N5J6,-123.0550452,49.2433618
V5T1B4,-123.1018884,49.2697342
V5Z2J2,-123.117861,49.244168
V6K4J6,-123.177888,49.259264
V5L4A8,-123.067457,49.274393
V5N3X4,-123.071439,49.24776
V6H4A4,-123.131478,49.263945
V5Y0H8,-123.106708,49.269756
V6P4Y5,-123.140062,49.217869
V5N4K8,-123.066014,49.263697
V6K0B4,-123.172306,49.260996
V6P1G5,-123.121679,49.223528
V5K4M4,-123.030733,49.283419
V5V3T1,-123.10024,49.240641
V5R3H7,-123.052933,49.244118
V5V5E2,-123.087744,49.242919
V5T1H2,-123.099769,49.266476
V5W2L8,-123.10697699999999,49.230138333333336
V6P6H7,-123.12501,49.217127
V6P4X1,-123.139994,49.225859
V5V4T5,-123.081807,49.247114
V6J4X4,-123.140569,49.271159
V6R0C5,-123.12357866,49.25761246
V5M2A3,-123.027501,49.26397
V6L3E5,-123.16294,49.255047
V5N4T2,-123.061761,49.269086
V5M2C6,-123.03419775,49.25932175
V6B1J4,-123.120982,49.276882
V6A1G6,-123.094342,49.283002
V6A2W5,-123.10154279999999,49.280625
V6N1G2,-123.167364,49.235022333333326
V6K4P7,-123.157662,49.267765
V6R3S5,-123.185922,49.261567
V5T1R2,-123.078451,49.264153
V6K3H2,-123.155112,49.265205
V6L2Y5,-123.178439,49.252378
V5L4R7,-123.056976,49.279244
V6N2Z8,-123.176277,49.236538
V6M2C5,-123.14852,49.232507
V5L2A7,-123.057207,49.279019
V5V2X6,-123.080804,49.24241
V5N4J8,-123.065639,49.269114
V5W2G6,-123.098527,49.225696
V5W1L2,-123.079039,49.234906
V5K4R4,-123.023707,49.284303
V5K3R5,-123.025561,49.288203
V5S2S5,-123.050252,49.228889
V5Y4B6,-123.107909,49.243467
V5Z2X1,-123.11404599999999,49.25089366666666
V6N1G9,-123.170111,49.238996
V5L4A9,-123.067732,49.274395
V5X2W6,-123.108421,49.209572
V6R4B7,-123.211958,49.272464
V5Z3W1,-123.124807,49.241849
V6L2G6,-123.15858,49.24692
V5W2P3,-123.103495,49.230635
V6R4M9,-123.204194,49.268167
V5Z3A3,-123.116465,49.234506
V6N2T2,-123.163334,49.238344
V6Z2X8,-123.115073,49.274156
V5L4L8,-123.061839,49.280708
V5Z4E6,-123.118751,49.262218
V6G1X4,-123.140438,49.285068
V6J2R4,-123.147116,49.255492
V5S4N6,-123.029216,49.229149
V5L2H9,-123.064643,49.276723
V6B6A9,-123.11665799999999,49.27728533333334
V6K3M6,-123.159972,49.268689
V6P4Z8,-123.140578,49.211131
V5P2N3,-123.065434,49.211924
V6M3P9,-123.148987,49.241226
V5L3T2,-123.071571,49.276486
V5N3N1,-123.076212,49.243368
V5T3G1,-123.101235,49.259659
V6E1G9,-123.127919,49.283992
V5W3R2,-123.080185,49.225748
V6B2W9,-123.120786,49.276757
V6A1E9,-123.09480325,49.28332625
V6H1M5,-123.134802,49.260688
V6H2M2,-123.127526,49.253077
V5N1A8,-123.070631,49.269486
V6G2C7,-123.133861,49.286977
V5L4E5,-123.065746,49.277951
V5M1Z8,-123.036829,49.2618075
V6H2V2,-123.136253,49.263079
V5Y2Z6,-123.112108,49.2264095
V6Z2G7,-123.12843175,49.27829925
V5Y3A4,-123.106954,49.263427
V6P4L2,-123.133921,49.218772
V6H2S2,-123.13157,49.262059
V5R1Z5,-123.049516,49.246066
V6P3A6,-123.131035,49.206834
V6H3K5,-123.138788,49.253827
V5L4E3,-123.065744,49.27877
V5T2C6,-123.098023,49.260985
V5N2C2,-123.065007,49.25855
V5S3W5,-123.024835,49.222004
V6K3N6,-123.162258,49.272265
V6E1Y9,-123.13082,49.283606
V5R4M4,-123.028281,49.234438
V5R4T1,-123.042316,49.243461
V6Z3B7,-123.121399,49.282269
V6H2Z2,-123.132095,49.251301
V5M3A6,-123.055651,49.264908
V6N1M4,-123.176182,49.222433
V5X0E8,-123.07874,49.220022
V5L2E3,-123.066979,49.277445
V5R0C5,-123.046654,49.23414
V5Y2J3,-123.10880499999999,49.2494655
V5R2N1,-123.023973,49.246611
V6H2E3,-123.128807,49.245316
V5N5C3,-123.0550795,49.25919825
V6K3P5,-123.162408,49.267851
V6E4E5,-123.122994,49.287225
V5N5M7,-123.073952,49.251577
V5R5C5,-123.044799,49.24105
V5X3Z2,-123.087993,49.216936
V5P4L5,-123.059491,49.221786
V5N5G2,-123.0567645,49.259537
V5X3J4,-123.101735,49.218886
V5V4L5,-123.08592,49.250502
V5Y3A8,-123.106764,49.261646
V6M3W9,-123.12357866,49.25761246
V5N3N6,-123.073644,49.269179
V6K3J8,-123.159756,49.269524
V5Z3S8,-123.122957,49.227756
V6R3X8,-123.200263,49.259605
V6J3S8,-123.150491,49.269427
V5W2X4,-123.096844,49.238447
V6R2J7,-123.178868,49.262531
V6K3N1,-123.159861,49.264389
V5T2Y2,-123.106086,49.258031
V6H2E6,-123.131039,49.24554
V6P6J7,-123.148758,49.225851
V5Z2V9,-123.11404599999999,49.25089366666666
V5N5X4,-123.071722,49.262253
V5N3R6,-123.07477,49.251046
V5V3Z5,-123.095348,49.246779
V5V1R9,-123.088861,49.251973
V5V2B5,-123.079048,49.248934
V5X3W9,-123.091195,49.214489
V5X1E8,-123.080829,49.223346
V5P3L9,-123.072197,49.211529
V5P2Y9,-123.075958,49.228318
V5K3Z8,-123.047032,49.271828
V5M4K6,-123.05206,49.251956
V5R4G2,-123.02799,49.242119
V5S2X6,-123.04561,49.228853
V6E1N7,-123.131363,49.278945
V6A3H3,-123.08998,49.276139
V5N2N1,-123.063152,49.250777
V5T2A7,-123.088174,49.261395
V6Z1K3,-123.129585,49.274033
V5R5J3,-123.044539,49.234044
V5Z3E2,-123.118281,49.25651
V5T1E8,-123.090307,49.271151
V5P4B1,-123.064718,49.219844
V6J5B3,-123.140767,49.27324
V5V2J2,-123.086786,49.247451
V5N4X7,-123.058058,49.260825
V5K4A6,-123.044131,49.283419
V6N3R3,-123.186223,49.228212
V6J3E8,-123.143577,49.263192
V6G1V4,-123.136988,49.284018
V6M1T5,-123.156945,49.236372
V5V1X9,-123.091098,49.250207
V6R1Z8,-123.200594,49.26534
V6L2M1,-123.165008,49.255028
V5X4V1,-123.115363,49.207933
V5W2C6,-123.104824,49.226631
V6G3K3,-123.127938,49.289347
V6G1L6,-123.14107,49.292516
V5X4L3,-123.09548,49.212747
V5M4Y3,-123.025804,49.267591
V5Y3H2,-123.109166,49.236461
V5N4R6,-123.063881,49.259961
V5S1L8,-123.032947,49.224561
V5L1G8,-123.077044,49.283076
V5Z2J4,-123.119562,49.244423
V6E1M2,-123.134465,49.284027
V6N3N7,-123.170964,49.22925
V5S2R9,-123.052793,49.220676
V5T4L9,-123.092943,49.258298
V5Y3A3,-123.106907,49.265154
V5T3Y6,-123.085438,49.26015
V6G1R3,-123.140579,49.28912
V5K1P4,-123.024626,49.28576
V5N3L5,-123.07586,49.252149
V5V1W9,-123.103934,49.24983
V5T2R6,-123.090299,49.257272
V5P2X3,-123.076927,49.215932
V5K5C8,-123.042046,49.275282
V5V4X1,-123.08026,49.245965
V5N4C2,-123.069667,49.261861
V5K4Y1,-123.049172,49.287222
V5K5E2,-123.054438,49.286212
V5M3B1,-123.055651,49.264908
V5R3K1,-123.055658,49.234366
V5S2Z7,-123.044506,49.220962
V5P4K3,-123.059067,49.206461
V5S2C3,-123.052827,49.217038
V5P2M1,-123.068494,49.212754
V5S2V4,-123.050739,49.217545
V6J1P8,-123.14442980000001,49.2674334
V5K5J2,-123.03907,49.270872
V5M4G6,-123.050898,49.262097
V5L2P6,-123.076043,49.274469
V5P1N5,-123.076468,49.228914
V5M3C7,-123.053116,49.255318
V5R5E2,-123.041128,49.239356
V5T2M3,-123.104147,49.258352
V6K4H7,-123.177786,49.269855
V6R3K9,-123.181619,49.26727
V5V4B7,-123.091991,49.248949
V5S1R2,-123.049662,49.222608
V5M2M5,-123.040333,49.255493
V6M1Y4,-123.1506305,49.234418500000004
V5P1N6,-123.07098116666667,49.228414166666674
V6Z1B3,-123.127203,49.279722
V6J1S1,-123.1397015,49.265451
V6J1Y5,-123.146946,49.263812
V6B0J9,-123.107744,49.28039
V6H3G4,-123.138377,49.264921
V6K3M4,-123.15967,49.269567
V6C1H2,-123.11525,49.28503
V5P2M6,-123.073062,49.211876
V6J1C1,-123.149519,49.274392
V6N1V6,-123.185109,49.240944
V6H2Y3,-123.130153,49.24408
V5Z3A1,-123.11404599999999,49.25089366666666
V5T4L1,-123.0951485,49.266682
V6A3N4,-123.079311,49.280761
V6L2K1,-123.164592,49.256821
V5N4W8,-123.058196,49.267234
V5T3C5,-123.100613,49.265953
V5L3L4,-123.072469,49.286612
V6A1J6,-123.080202,49.282213
V6B6M4,-123.105552,49.28047
V5N0E9,-123.077414,49.259183
V6K1C7,-123.158563,49.271664
V5S3V6,-123.029445,49.217738
V5K4C3,-123.044301,49.272773
V6J3T4,-123.150567,49.266797
V5R2E9,-123.039247,49.249214
V6N3T4,-123.177313,49.227351
V5S4L4,-123.039616,49.218024
V5T3V2,-123.08898,49.262948
V5N3G2,-123.077238,49.2692
V6J4C4,-123.141262,49.251319
V5X4M2,-123.12357866,49.25761246
V5Z1K7,-123.125401,49.263297
V6C1L6,-123.117281,49.286301
V5Y2J8,-123.110296,49.24788
V6J1T2,-123.149274,49.265607
V6L2G7,-123.15883,49.246846
V6N3V6,-123.174435,49.225469
V5Z3Y4,-123.118256,49.257174
V6H2Z9,-123.132837,49.243685
V6J2S8,-123.149658,49.252381
V5Y2S3,-123.111414,49.233452
V6P6S2,-123.137436,49.223755
V6P2T5,-123.136341,49.210912
V5X2J2,-123.114197,49.213075
V5Y1K8,-123.110153,49.265568
V5N1K5,-123.062894,49.266922
V5P3L5,-123.072167,49.214157
V5K3L7,-123.052105,49.290219
V5N4P3,-123.065464,49.241107
V5K5B4,-123.05416766666667,49.277888999999995
V6E4R6,-123.124909,49.285985
V6M1P5,-123.161917,49.238318
V5Y2Z2,-123.113796,49.226997
V6J3P3,-123.148448,49.252021
V6N3Z4,-123.186186,49.230816
V5K3C1,-123.035008,49.273152
V6K4N1,-123.164491,49.265339
V5Z2X2,-123.115122,49.252548
V5T4M4,-123.080748,49.256379
V6N3E8,-123.187576,49.23487
V5K1X3,-123.05556,49.28216
V6A3P1,-123.079398,49.27796
V5X3A2,-123.109982,49.20978
V6M2L8,-123.136223,49.228573
V5N2P6,-123.06887,49.250416
V5K2P5,-123.02956,49.277522
V6M1S6,-123.142293,49.236391
V6J5E8,-123.144489,49.266194
V6K3E5,-123.155133,49.272139
V6K3S9,-123.164462,49.26617
V6R2E7,-123.18086,49.263495
V6N2K8,-123.183602,49.241323
V6H1R4,-123.137498,49.258987
V5P2A9,-123.073767,49.217674
V6M3J1,-123.143499,49.233459
V5Z2H4,-123.119483,49.246271
V5W3B9,-123.08922,49.229246
V5V3K6,-123.102767,49.25063
V5P4X4,-123.076265,49.21999
V5K3L6,-123.051807,49.288225
V5K3X2,-123.052219,49.269997
V5L4T8,-123.056976,49.279244
V5R1B8,-123.03241,49.249741
V5P4C1,-123.062235,49.238501
V5R5V2,-123.030151,49.244083
V5S2E9,-123.055503,49.214327
V5S2G2,-123.053826,49.214505
V6J3A4,-123.147545,49.245155
V5R5S5,-123.024339,49.239675
V5P2X8,-123.076978,49.212547
V5W1R8,-123.077742,49.232565
V6R3L8,-123.183412,49.270829
V6K3G4,-123.154986,49.268603
V6P2P3,-123.14875042857143,49.21594942857143
V6J4K5,-123.147264,49.250434
V6A3M8,-123.081584,49.273597
V6L1G9,-123.163934,49.254649
V6K3J4,-123.157265,49.271291
V5R2E4,-123.041759,49.247479
V6J4R7,-123.143196,49.264999
V6H1T3,-123.133323,49.257028
V6P1N3,-123.131397,49.221673
V6K3R9,-123.164608,49.270544
V6C3E8,-123.119525,49.283508
V6H1W3,-123.129688,49.253828
V5Y2X6,-123.115446,49.228695
V5K4X7,-123.023808,49.26991
V6A3V5,-123.099389,49.283644
V6P3T1,-123.123566,49.206002
V5W1B1,-123.095955,49.23891
V5Y0J7,-123.105768,49.269354
V6H2W8,-123.129593,49.251335
V5M3R7,-123.036408,49.25681
V5T4A2,-123.083208,49.26013
V6N1B4,-123.165746,49.241819
V6L2W1,-123.162883,49.24464
V6E3M2,-123.123884,49.288175
V6B0P8,-123.108914,49.279252
V5M4T5,-123.045737,49.259162
V6B5Z6,-123.12250449999999,49.2746395
V5L4M2,-123.06165,49.275235
V6M3K3,-123.144387,49.238573
V5L5A7,-123.072469,49.286612
V5K4N5,-123.030738,49.277841
V6A1B4,-123.09480325,49.28332625
V5P2H6,-123.071087,49.215507
V6B2J4,-123.104435,49.281956
V5T4C5,-123.079602,49.261214
V5L2C4,-123.075693,49.277743
V5P1W2,-123.064154,49.22321
V6J3S3,-123.150445,49.271181
V6K4B1,-123.171299,49.266256
V6R1A3,-123.178624,49.271563
V6R3H6,-123.179972,49.263831
V6P2W1,-123.147479,49.210557
V6L2K2,-123.164346,49.256901
V6L3H7,-123.170245,49.254164
V6N1X8,-123.185342,49.226992
V6H1M9,-123.137578,49.260735
V6P2K5,-123.135929,49.216016
V5X3C6,-123.106543,49.214648
V5N3R4,-123.074158,49.256159
V5N3L1,-123.077104,49.249454
V5N2B4,-123.057417,49.259549
V5X3V7,-123.090774,49.219538
V5K3S4,-123.023694,49.285205
V5K0B2,-123.051884,49.275389
V5S1J6,-123.055432,49.224899
V5L3G8,-123.056393,49.289507
V6H2V9,-123.13609,49.260268
V6H1X7,-123.135602,49.251892
V6J4E9,-123.14383,49.251339
V6M1E5,-123.151006,49.241478
V6H3L3,-123.138987,49.248819
V5Z3E5,-123.118345,49.254711
V5Z2X4,-123.115437,49.251657
V6P1Y4,-123.133401,49.217141
V5P3L1,-123.072141,49.217687
V6A3H2,-123.089855,49.277039
V5Y3J4,-123.110917,49.227293
V5T3E3,-123.100728,49.263603
V5N4T9,-123.061891,49.262736
V5N3H5,-123.077412,49.260962
V5L4K4,-123.063908,49.271669
V5L4B8,-123.067548,49.270025
V5V2R8,-123.095529,49.24485
V5P2G6,-123.0763,49.216475
V5K3W9,-123.05185,49.279665
V5K3L9,-123.049183,49.285226
V5K3Y4,-123.049531,49.273707
V5M4R6,-123.036691,49.255982
V5M2C1,-123.048303,49.260371
V5W4A8,-123.097189,49.230647
V6B6G1,-123.109162,49.277186
V6J3V1,-123.150926,49.25678
V5V4Y1,-123.077992,49.255795
V5M2Z2,-123.029797,49.250707
V6H1T5,-123.13514366666668,49.25480366666667
V5S4R1,-123.052745,49.206735
V5Y1V1,-123.11201,49.260464
V6H1Y1,-123.137859,49.251915
V6N2B7,-123.1936,49.234232
V6P2S6,-123.126713,49.210585
V6K2C8,-123.154122,49.263751
V6N1R7,-123.178719,49.224441
V5Y3N7,-123.113587,49.267807
V6N0B5,-123.172389,49.227466
V6J3S2,-123.150395,49.272068
V6A4H1,-123.079343,49.279757
V5L4W4,-123.061771,49.284361
V6M1P7,-123.129899,49.236877
V6G2G7,-123.133763,49.288299
V6J3M2,-123.148129,49.267621
V6N3Y4,-123.175173,49.228911
V5Z2Y5,-123.11404599999999,49.25089366666666
V5S3M8,-123.030388,49.227816
V6G3C3,-123.137848,49.286779
V6B1Y1,-123.115023,49.282612
V6Z2K5,-123.127263,49.278869
V5R1A1,-123.055607,49.249799
V6M2S4,-123.145783,49.22713
V6M1G4,-123.15614740000001,49.2408178
V6P2N1,-123.135936,49.213176
V6J1C9,-123.149597,49.272594
V6B2N3,-123.10925,49.283021
V6L3B8,-123.157314,49.250327
V6N1X6,-123.185342,49.227891
V6B3N9,-123.125775,49.275986
V6R4K5,-123.202859,49.274615
V5X2X1,-123.111086,49.208583
V5V4T7,-123.081492,49.245979
V6K1J4,-123.158615,49.270084
V6R4E9,-123.215163,49.261642
V5R3P9,-123.04248,49.244047
V6N1Y8,-123.18816,49.235608
V6N1E1,-123.166838,49.2408705
V6N1C9,-123.167532,49.234241
V6P5K8,-123.148604,49.213701
V5Y2P7,-123.114686,49.235251
V6P3V3,-123.125872,49.21103
V5N3H9,-123.077321,49.258252
V5W3A4,-123.0905775,49.226464
V5V5B1,-123.091832,49.253295
V5V4W1,-123.080104,49.250409
V5V1W1,-123.084786,49.251028
V5X3N5,-123.099545,49.221458
V5W4A4,-123.103741,49.235923
V5X1G4,-123.104947,49.222812
V5K3K1,-123.045563,49.270327
V5S2E4,-123.054388,49.216299
V5P2E2,-123.061387,49.218093
V6E1X3,-123.131627,49.279959
V5W2W1,-123.099268,49.235833
V6R1K9,-123.211368,49.271303
V5T1T3,-123.088128,49.263503
V6Z1R5,-123.127893,49.277215
V5N4E3,-123.069741,49.256603
V6J2N2,-123.149604,49.256375
V5V3B2,-123.081961,49.240335
V6K1E2,-123.160936,49.271717
V6E4H1,-123.122211,49.285002
V6H2A5,-123.128715,49.24808
V6L2V2,-123.172482,49.252216
V6P1T9,-123.1517415,49.219598500000004
V5Y3J1,-123.110975,49.229138
V6M4J6,-123.130409,49.237265
V6N1C3,-123.1641185,49.239886999999996
V6N3Z7,-123.188926,49.23206
V5N1P8,-123.062949,49.265107
V5N5W3,-123.064112,49.26185
V6H2W1,-123.136124,49.259326
V6L2G8,-123.160869,49.247492
V5R4W9,-123.036708,49.231668
V5Z1J8,-123.123002,49.263253
V5R3N3,-123.051784,49.232263
V5T3X9,-123.085107,49.262921
V6M3N7,-123.147841,49.233525
V5K5C1,-123.049272,49.271828
V5X1J3,-123.095904,49.221924
V6N4K3,-123.178329,49.232752
V6K1P2,-123.158668,49.268308
V5N1R4,-123.057348,49.26508
V5Z3X7,-123.11634,49.26051
V5P1Z2,-123.07436,49.219655
V5T4J5,-123.09946,49.258465
V6P6R8,-123.1512525,49.2091925
V6P4K7,-123.13539,49.222091
V6P3G9,-123.116808,49.225643
V5T3L3,-123.09822,49.258816
V7X1M3,-123.118736,49.286143
V6K3H9,-123.155387,49.257787
V5L4G4,-123.065803,49.274345
V6N1T2,-123.182174,49.233334
V6N3K4,-123.17169,49.231819
V6P1C4,-123.134262,49.224972
V5Y3W1,-123.1132,49.259056
V6M1T8,-123.159164,49.236577
V5P1T4,-123.067755,49.225274
V5K4L3,-123.033475,49.275381
V5R1Z4,-123.049511,49.246693
V5R5Y1,-123.05212,49.242739
V5R2J7,-123.036894,49.241395
V5S2P9,-123.05188,49.227144
V6G1H5,-123.137388,49.29121
V5T3X8,-123.085352,49.263847
V6H3B7,-123.134347,49.246182
V6P3S9,-123.123334,49.206098
V5Y4A8,-123.11302,49.263546
V6H2K5,-123.126861,49.260092
V5Y3L3,-123.11114,49.261718
V5P2S8,-123.12357866,49.25761246
V6K4H9,-123.177534,49.268948
V6A1A3,-123.082447,49.28306
V6M1V7,-123.140469,49.235469
V6M1B8,-123.15460820000001,49.24266179999999
V5L4G7,-123.065822,49.273429
V6K3R1,-123.162296,49.263497
V5N3B1,-123.072848,49.243103
V5W0A1,-123.090575,49.226943
V6P1C8,-123.145874,49.224768
V5R5N3,-123.0370235,49.23286
V5Y3G5,-123.109445,49.259865
V6J4W1,-123.146946,49.263812
V6J4A8,-123.153497,49.252946
V5K3R6,-123.025834,49.289202
V6J4J9,-123.143213,49.255772
V6J3J3,-123.145885,49.264171
V5V3L5,-123.102379,49.246405
V5N5Y7,-123.075829,49.248735
V6N3S4,-123.178562,49.22720566666667
V6P3L1,-123.119967,49.215537
V5P2X7,-123.077253,49.212548
V6Z1V1,-123.123091,49.28243
V6E4H2,-123.125854,49.282611
V5L1T8,-123.062663,49.281093
V5Y2W3,-123.111932,49.229752
V6P4C6,-123.130554,49.222206
V6L2N4,-123.168033,49.256775
V6M3V3,-123.154847,49.232501
V5L2X7,-123.07665,49.271584
V5L3H3,-123.076919,49.282663
V5R1W9,-123.030717,49.244404
V6A2K2,-123.088232,49.274703
V6J1R9,-123.151641,49.266303
V5V1K3,-123.088768,49.253616
V5M1C9,-123.050787,49.268391
V6E1S9,-123.132893,49.27733
V6G1V6,-123.138173,49.284774
V6G2L2,-123.14175,49.285097
V6P3Y7,-123.128442,49.204458
V5L1G5,-123.057137,49.28579
V5S3C1,-123.040802,49.226224
V5W4A1,-123.10091,49.238048
V5L2L2,-123.064664,49.275822
V5L3P9,-123.072534,49.279857
V6R3G7,-123.179826,49.268987
V6B1S9,-123.110607,49.281775
V6J2P5,-123.149671,49.254912
V6B5S8,-123.124499,49.277081
V6P3V7,-123.126452,49.206601
V6G1J2,-123.139619,49.292909
V6M3T3,-123.151742,49.239588
V6B2M1,-123.113012,49.278086
V6M4B3,-123.161388,49.237459
V5Z2H5,-123.121435,49.246303
V6A3J1,-123.087112,49.279029
V6J5A3,-123.144519,49.265346
V6J5K3,-123.141373,49.258496
V5P3P5,-123.067431,49.223923
V5N5X8,-123.063808,49.26368
V6K3V8,-123.166453,49.269669
V6P2J3,-123.152261,49.214072
V6P1E3,-123.156038,49.224908
V6N1G1,-123.166838,49.2408705
V6H2Z5,-123.132112,49.250054
V5X0B3,-123.081442,49.209438
V6M3K9,-123.144955,49.231624
V5Y2X5,-123.113829,49.22864
V6P5E4,-123.143736,49.211869
V5L5B7,-123.062334,49.274713
V5W3Y5,-123.09934,49.228885
V5P1T1,-123.070847,49.2253
V5R2G4,-123.037893,49.244956
V5M4E9,-123.04943,49.260382
V5P3L8,-123.071922,49.211525
V6A3V9,-123.093352,49.272017
V5V3Y5,-123.096864,49.249755
V6A3C1,-123.09347,49.277113
V6A3C6,-123.091581,49.281669
V5Z4R5,-123.118578,49.248483
V5V1K4,-123.088761,49.253796
V6L1B9,-123.17504,49.25653
V5N3Y4,-123.070318,49.25206
V5Y2R5,-123.114716,49.234511
V5L2V7,-123.073969,49.272262
V6R3W6,-123.196804,49.264117
V6J2T6,-123.147913,49.251055
V6B1P2,-123.113448,49.284925
V5T1J5,-123.101897,49.265424
V6J1W7,-123.139793,49.263692
V5T2W2,-123.08265,49.256406
V6A1S4,-123.078191,49.281427
V6E2A3,-123.135128,49.280495
V5T0B5,-123.095403,49.259873
V6R1B8,-123.210354,49.274415
V5X0A7,-123.106787,49.210866
V6L2E1,-123.158548,49.247732
V6P3L9,-123.120392,49.210682
V6J3J9,-123.146069,49.275647
V6R1J9,-123.186603,49.270325
V6H2T3,-123.133874,49.26304
V6P2K6,-123.136954,49.216309
V5X3B2,-123.105799,49.224289
V5V2L6,-123.081662,49.246427
V5N2Y7,-123.070727,49.244087
V5K4Z1,-123.05416766666667,49.277888999999995
V5K3J4,-123.055647,49.270506
V5R1P4,-123.03707,49.246166
V6M0A2,-123.157333,49.241698
V6H1V5,-123.128371,49.254438
V5Z0A1,-123.1218755,49.264664499999995
V6J2C2,-123.144635,49.261886
V5V1E8,-123.097526,49.254654
V6P0E4,-123.12357866,49.25761246
V5T1R5,-123.10389,49.26384
V5R4Z2,-123.025752,49.238151
V6A3T2,-123.082542,49.27503
V6L2W7,-123.177908,49.255362
V5T3S6,-123.090897,49.262963
V5K5B2,-123.052159,49.27539
V6J1W8,-123.139797,49.263512
V6P5T3,-123.154724,49.217676
V5X2W7,-123.104522,49.209477
V5M4X7,-123.042321,49.260943
V6J3H5,-123.145505,49.267579
V5P3V5,-123.065302,49.2372
V5K3N2,-123.046831,49.289212
V6J2E3,-123.142304,49.260952
V5L4K6,-123.063662,49.270008
V6L2C6,-123.162157,49.247401
V6C3R2,-123.118333,49.288481
V6B6J8,-123.117681,49.275708
V6R1N5,-123.213438,49.270338
V5S1R3,-123.048048,49.222859
V6S2M5,-123.181727,49.253296
V6M3B9,-123.142702,49.231087
V6H2Z1,-123.132281,49.252807
V6H2Z7,-123.1322,49.247795
V6P1B6,-123.153035,49.225911
V6P3K8,-123.119929,49.216484
V6P3R8,-123.123896,49.213118
V5V5B5,-123.087463,49.253223
V5V1G9,-123.086603,49.254657
V5M3L2,-123.044564,49.25492
V5S2E8,-123.055495,49.214507
V5K4B7,-123.044248,49.277032
V5N3K1,-123.07542,49.264458
V6E1C3,-123.12765,49.286551
V5Y1M4,-123.111871,49.264707
V5N2R1,-123.0672045,49.250233
V5N5S5,-123.057458,49.255173
V6P1N7,-123.136458,49.221745
V6G1K2,-123.135271,49.288475
V5T1B8,-123.099186,49.268551
V6C3L6,-123.118333,49.288481
V6M3Y2,-123.157877,49.235102
V6N1L6,-123.175684,49.229914
V6A0A3,-123.101951,49.275549
V6P3C8,-123.140039,49.205691
V5V5B9,-123.106248,49.2483
V6P3B4,-123.136953,49.207103
V5Y1C2,-123.108011,49.269207
